CRM ID,Analysis Method,Element,Unit,Certified Value,1SD
OREAS 523,Aqua Regia Digestion,B,ppm,< 10,IND
OREAS 523,Aqua Regia Digestion,Ge,ppm,0.334958333333333,IND
OREAS 523,Aqua Regia Digestion,Re,ppm,0.153928748447048,IND
OREAS 523,Aqua Regia Digestion,Cd,ppm,0.102485521055642,IND
OREAS 523,Aqua Regia Digestion,Hg,ppm,0.274082444641223,IND
OREAS 523,Aqua Regia Digestion,Sb,ppm,7.46775651992596,IND
OREAS 523,Aqua Regia Digestion,Dy,ppm,3.03133254967796,IND
OREAS 523,Aqua Regia Digestion,Ho,ppm,0.626503008324664,IND
OREAS 523,Aqua Regia Digestion,Sm,ppm,4.10174774714042,IND
OREAS 523,Aqua Regia Digestion,Er,ppm,1.72183805276159,IND
OREAS 523,Aqua Regia Digestion,Na,wt.%,0.0342142267336011,IND
OREAS 523,Aqua Regia Digestion,Tm,ppm,0.240277968391257,IND
OREAS 523,Aqua Regia Digestion,Eu,ppm,2.11433585004224,IND
OREAS 523,Aqua Regia Digestion,Nd,ppm,32.0307639597383,IND
OREAS 523,Aqua Regia Digestion,Gd,ppm,3.93437741472547,IND
OREAS 523,Aqua Regia Digestion,Pr,ppm,12.2957774370493,IND
OREAS 523,Sulphuric Acid 5% Leach,Cu,wt.%,0.341666666666667,IND
OREAS 523b,Pb Fire Assay,Pd,ppb,3.11666666666667,IND
OREAS 523b,Pb Fire Assay,Pt,ppb,1.68333333333333,IND
OREAS 523b,4-Acid Digestion,Ba,ppm,197.786995,IND
OREAS 523b,4-Acid Digestion,Hg,ppm,< 1,IND
OREAS 523b,Aqua Regia Digestion,B,ppm,7.08333333333333,IND
OREAS 523b,Aqua Regia Digestion,Gd,ppm,3.38079210678807,IND
OREAS 523b,Aqua Regia Digestion,Pt,ppb,8.25060767014028,IND
OREAS 523b,Aqua Regia Digestion,Ba,ppm,67.416977693824,IND
OREAS 523b,Aqua Regia Digestion,Ho,ppm,0.468552995620277,IND
OREAS 523b,Aqua Regia Digestion,Sm,ppm,3.77949482430591,IND
OREAS 523b,Aqua Regia Digestion,Dy,ppm,2.55441307165001,IND
OREAS 523b,Aqua Regia Digestion,Nd,ppm,22.3615993241356,IND
OREAS 523b,Aqua Regia Digestion,Tm,ppm,0.141006986708697,IND
OREAS 523b,Aqua Regia Digestion,Er,ppm,1.24594444444444,IND
OREAS 523b,Aqua Regia Digestion,Pd,ppb,< 10,IND
OREAS 523b,Aqua Regia Digestion,Eu,ppm,1.03931162836049,IND
OREAS 523b,Aqua Regia Digestion,Pr,ppm,6.61490228308965,IND
OREAS 523b,Peroxide Fusion ICP,Ag,ppm,3.1475,IND
OREAS 523b,Peroxide Fusion ICP,Hg,ppm,< 5,IND
OREAS 523b,Peroxide Fusion ICP,Sn,ppm,< 50,IND
OREAS 523b,Peroxide Fusion ICP,B,ppm,52.7015384803453,IND
OREAS 523b,Peroxide Fusion ICP,Na,wt.%,0.075,IND
OREAS 523b,Peroxide Fusion ICP,Te,ppm,< 1,IND
